ID,TITULO,INFOS,VALOR,LOCAL,DATA_ANUNCIO,LINK,DATA_COLETA_METADADOS,DATA_COLETA_COMPLETA,UF,Ano
976929436,JEEP RENEGADE 1.8 16V FLEX SPORT 4P AUTOMÁTICO,45.167 km  |  Câmbio: Automático  |  Flex  |  ,R$ 86.900,"Fortaleza, Aldeota - DDD 85","Hoje, 11:30",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-flex-sport-4p-automatico-976929436,2022-05-04,,ce,2019
1016884132,"Kwid Zen 1.0 2021/2022 Todas as revisões em dia, feitas na concessionária.",42.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.990,"Fortaleza, José de Alencar - DDD 85","Hoje, 11:30",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-1-0-2021-2022-todas-as-revisoes-em-dia-feitas-na-concessionaria-1016884132,2022-05-04,,ce,2022
997424927,Meira Lins Vende: Toro freedom 2021 Diesel 4x4 ,65.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 149.990,"Fortaleza, Aldeota - DDD 85","Hoje, 11:29",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/meira-lins-vende-toro-freedom-2021-diesel-4x4-997424927,2022-05-04,,ce,2021
1027984592,Vendo Fiorino Carroceria Aberta 1994 1.5,280 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 35.000,"Fortaleza, Granja Lisboa - DDD 85","Hoje, 11:29",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiorino-carroceria-aberta-1994-1-5-1027984592,2022-05-04,,ce,1994
1027984592,Vendo Fiorino Carroceria Aberta 1994 1.5,280 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 35.000,"Fortaleza, Granja Lisboa - DDD 85","Hoje, 11:29",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiorino-carroceria-aberta-1994-1-5-1027984592,2022-05-04,,ce,1994
1007214400,"Compass 2.0, 18/19.",61.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 110.000,"Fortaleza, Demócrito Rocha - DDD 85","Hoje, 11:28",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/compass-2-0-18-19-1007214400,2022-05-04,,ce,2019
1027983521,Jeep Compass 2020,31.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 133.900,"Fortaleza, Aldeota - DDD 85","Hoje, 11:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2020-1027983521,2022-05-04,,ce,2020
934620333,STRADA 2019/2020 1.4 MPI HARD WORKING CS 8V FLEX 2P MANUAL,69.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.900,"Fortaleza, Salinas - DDD 85","Hoje, 11:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-2019-2020-1-4-mpi-hard-working-cs-8v-flex-2p-manual-934620333,2022-05-04,,ce,2020
1025081187, CRONOS DRIVE 1.8 AUTOMATICO,35.720 km  |  Câmbio: Automático  |  Flex  |  ,R$ 75.900,"Fortaleza, Guararapes - DDD 85","Hoje, 11:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cronos-drive-1-8-automatico-1025081187,2022-05-04,,ce,2019
1019100046,"forda ka hatch 1.0 completo extra, revisado e com garantia!",77.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 38.990,"Fortaleza, Cidade dos Funcionários - DDD 85","Hoje, 11:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/forda-ka-hatch-1-0-completo-extra-revisado-e-com-garantia-1019100046,2022-05-04,,ce,2015
1026626475,JEEP RENEGADE 1.8 16V FLEX SPORT 4P AUTOMÁTICO,74.500 km  |  Câmbio: Automático  |  Flex  |  ,R$ 75.900,"Fortaleza, Tauape - DDD 85","Hoje, 11:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-16v-flex-sport-4p-automatico-1026626475,2022-05-04,,ce,2016
1010005396,Toyota Hilux 2018 Flex .,45.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 136.900,"Maracanaú, Cidade Nova - DDD 85","Hoje, 11:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-2018-flex-1010005396,2022-05-04,,ce,2018
1020527405,Saveiro 2021,12.764 km  |  Câmbio: Manual  |  Flex  |  ,R$ 89.900,"Fortaleza, Parangaba - DDD 85","Hoje, 11:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2021-1020527405,2022-05-04,,ce,2021
1027983214,Palio Way  1.0 Flex 4P 2016,99.800 km  |  Câmbio: Manual  |  Flex  |  ,R$ 37.000,"Fortaleza, Centro - DDD 85","Hoje, 11:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-way-1-0-flex-4p-2016-1027983214,2022-05-04,,ce,2016
1023324028,Fiat Doblo CARGO 1.8 2013,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 39.900,"Fortaleza, Guararapes - DDD 85","Hoje, 11:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-doblo-cargo-1-8-2013-1023324028,2022-05-04,,ce,2013
1026409067,"Fusion Titanium AWD , 2016, blindado",48.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 99.000,"Fortaleza, Aldeota - DDD 85","Hoje, 11:26",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fusion-titanium-awd-2016-blindado-1026409067,2022-05-04,,ce,2016
1004320667,Toyota Corolla Cross XRX 1.8 Híbrido 2022,1.414 km  |  Câmbio: Automático  |  Híbrido  |  ,R$ 188.900,"Fortaleza, Guararapes - DDD 85","Hoje, 11:26",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-cross-xrx-1-8-hibrido-2022-1004320667,2022-05-04,,ce,
897442221,corolla xei 2.0 2018 ,49.820 km  |  Câmbio: Automático  |  Flex  |  ,R$ 107.990,"Fortaleza, Cidade 2000 - DDD 85","Hoje, 11:26",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2-0-2018-897442221,2022-05-04,,ce,2018
1017764316,CAPTUR 2019/2020 2.0 16V HI-FLEX INTENSE AUTOMÁTICO,58.779 km  |  Câmbio: Automático  |  Flex  |  ,R$ 84.490,"Fortaleza, Papicu - DDD 85","Hoje, 11:26",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/captur-2019-2020-2-0-16v-hi-flex-intense-automatico-1017764316,2022-05-04,,ce,2020
1027982361,S10 Lt Automática 4x4 Ano 2015,175.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 139.900,"Fortaleza, Demócrito Rocha - DDD 85","Hoje, 11:25",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-lt-automatica-4x4-ano-2015-1027982361,2022-05-04,,ce,2015
1018207840,"Renegade 2020, Longitude 1.8/Flex Automática (IPVA 2022 Pago!!!)",28.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 97.990,"Fortaleza, Cidade dos Funcionários - DDD 85","Hoje, 11:25",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2020-longitude-1-8-flex-automatica-ipva-2022-pago-1018207840,2022-05-04,,ce,2020
1027982156,Sandero raridade,100.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 29.000,"Fortaleza, Passaré - DDD 85","Hoje, 11:25",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-raridade-1027982156,2022-05-04,,ce,2012
1023224568,New fiesta,99.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 35.900,"Fortaleza, Bela Vista - DDD 85","Hoje, 11:25",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-1023224568,2022-05-04,,ce,2011
1027982040,"SUZUKI GRANDVITARA 2.0 2011 4X4 AUTOMATICO $48.800,00 ",99.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 48.800,"Caucaia, Cabatan - DDD 85","Hoje, 11:25",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/suzuki-grandvitara-2-0-2011-4x4-automatico-48-800-00-1027982040,2022-05-04,,ce,2011
1027981569,Ford Ranger XLT 3.2 4x4 2020/2021,33.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 229.990,"Fortaleza, Salinas - DDD 85","Hoje, 11:24",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-xlt-3-2-4x4-2020-2021-1027981569,2022-05-04,,ce,2021
1027981470,RANGER XLT 2020 4X4 DIESEL (30.000KM E NA GARANTIA DE FABRICA),30.000 km  |  Diesel  |  ,R$ 227.900,"Fortaleza, Joaquim Távora - DDD 85","Hoje, 11:24",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ranger-xlt-2020-4x4-diesel-30-000km-e-na-garantia-de-fabrica-1027981470,2022-05-04,,ce,2020
1027981258,Chevrolet Onix LS 1.0,43.753 km  |  Câmbio: Manual  |  Flex  |  ,R$ 46.990,"Fortaleza, Maraponga - DDD 85","Hoje, 11:23",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-ls-1-0-1027981258,2022-05-04,,ce,2016
1027981223,Toyota Hilux SRX 2.8 2019 ,56.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 258.900,"Fortaleza, Rodolfo Teófilo - DDD 85","Hoje, 11:23",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-srx-2-8-2019-1027981223,2022-05-04,,ce,2019
1027981122,Palio 2015,156.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 28.500,"Fortaleza, Barra do Ceará - DDD 85","Hoje, 11:23",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2015-1027981122,2022-05-04,,ce,
1027980882,Toro Freedom 1.8 Flex Aut. 2020,55.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 112.900,"Fortaleza, Engenheiro Luciano Cavalcante - DDD 85","Hoje, 11:23",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-freedom-1-8-flex-aut-2020-1027980882,2022-05-04,,ce,2020
1021675055,"C3 Picasso Exclusive, 59.000 km rodados URGENTE",59.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 35.500,"Fortaleza, Joaquim Távora - DDD 85","Hoje, 11:22",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c3-picasso-exclusive-59-000-km-rodados-urgente-1021675055,2022-05-04,,ce,2013
1027980113,"Trailblazer 2.8, 19/20.",19.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 259.000,"Fortaleza, Demócrito Rocha - DDD 85","Hoje, 11:21",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/trailblazer-2-8-19-20-1027980113,2022-05-04,,ce,2020
1027979888,zafira ,89.900 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 29.900,"Fortaleza, Jardim das Oliveiras - DDD 85","Hoje, 11:21",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/zafira-1027979888,2022-05-04,,ce,2009
1027979791,Fiat Uno Way 1.0 - 2012,130.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 29.900,"Fortaleza, Aerolândia - DDD 85","Hoje, 11:21",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-0-2012-1027979791,2022-05-04,,ce,2012
1027979514,Mitsubishi ASX,58.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 70.000,"Fortaleza, Tauape - DDD 85","Hoje, 11:20",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-asx-1027979514,2022-05-04,,ce,2014
1026821433,Corolla gli 1.8 2010 top,117.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 46.500,"Caucaia, Parque Albano (Jurema) - DDD 85","Hoje, 11:20",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-gli-1-8-2010-top-1026821433,2022-05-04,,ce,
1027979312,Corolla Xli 2004 Automático (Repasse),257.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 229.900,"Fortaleza, Edson Queiroz - DDD 85","Hoje, 11:20",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xli-2004-automatico-repasse-1027979312,2022-05-04,,ce,2004
1027979116,HILUX SW4 BLINDADA 2019,0 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 349.900,"Fortaleza, Messejana - DDD 85","Hoje, 11:19",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-blindada-2019-1027979116,2022-05-04,,ce,2019
1024553195,Mobi Way 1.0 2020,5.000 km  |  Câmbio: Manual  |  Flex  |  ,,"Fortaleza, Monte Castelo - DDD 85","Hoje, 11:19",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mobi-way-1-0-2020-1024553195,2022-05-04,,ce,2020
998199475,Prisma Joy 1.0 2019,57.000 km  |  Câmbio: Manual  |  Flex  |  ,,"Fortaleza, Monte Castelo - DDD 85","Hoje, 11:19",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-1-0-2019-998199475,2022-05-04,,ce,2019
1027978509,TOYOTA HILUX CD SRV 4x4 2.8 TDI Diesel Aut.,1.673 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 288.900,"Fortaleza, Planalto Ayrton Senna - DDD 85","Hoje, 11:18",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-cd-srv-4x4-2-8-tdi-diesel-aut-1027978509,2022-05-04,,ce,2021
1027978445,RENAULT KWID OUTSIDER 1.0 2020 ,60.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 52.900,"Fortaleza, Guararapes - DDD 85","Hoje, 11:18",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-outsider-1-0-2020-1027978445,2022-05-04,,ce,2020
1027978364,Kicks Xplay 2022,6.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 129.900,"Fortaleza, Aldeota - DDD 85","Hoje, 11:18",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kicks-xplay-2022-1027978364,2022-05-04,,ce,2022
1027978223,"Hb20s / motor 1,6 / multimídia / câmera de ré / estado de zero / ",68.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 53.900,"Fortaleza, Guararapes - DDD 85","Hoje, 11:18",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-motor-1-6-multimidia-camera-de-re-estado-de-zero-1027978223,2022-05-04,,ce,2015
1027977644,Mercedes-Benz Classe A 160  2000/2000,66.000 km  |  Câmbio: Semi-Automático  |  Gasolina  |  ,R$ 15.900,"Fortaleza, Edson Queiroz - DDD 85","Hoje, 11:17",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-classe-a-160-2000-2000-1027977644,2022-05-04,,ce,2000
948497254,Cruze lt ,43.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 93.990,"Fortaleza, Centro - DDD 85","Hoje, 11:17",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cruze-lt-948497254,2022-05-04,,ce,2019
959254195,Golf GTI  2017/2017,31.000 km  |  Câmbio: Automático  |  Gasolina  |  ,,"Fortaleza, Amadeu Furtado - DDD 85","Hoje, 11:17",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-gti-2017-2017-959254195,2022-05-04,,ce,2017
1026380819,Onix Joy 2019 com multimídia Particular ,68.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 51.500,"Fortaleza, Monte Castelo - DDD 85","Hoje, 11:16",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2019-com-multimidia-particular-1026380819,2022-05-04,,ce,2019
1027977171,STRADA VOLCANO 22/22 0KM (ARO 16),0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 124.900,"Fortaleza, Joaquim Távora - DDD 85","Hoje, 11:16",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-volcano-22-22-0km-aro-16-1027977171,2022-05-04,,ce,2022
1027976933,Captiva 2012 2.4 automática Extra!!!,98.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 39.900,"Fortaleza, Jardim das Oliveiras - DDD 85","Hoje, 11:15",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/captiva-2012-2-4-automatica-extra-1027976933,2022-05-04,,ce,2012
1027976372,Volkswagen Voyage Trendline 1.6 2018,60.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.900,"Fortaleza, Aerolândia - DDD 85","Hoje, 11:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-voyage-trendline-1-6-2018-1027976372,2022-05-04,,ce,2018
1017994001,COMPASS 2.0 FLEX SPORT AUTOMÁTICO,12.968 km  |  Câmbio: Automático  |  Flex  |  ,R$ 129.900,"Fortaleza, Guararapes - DDD 85","Hoje, 11:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/compass-2-0-flex-sport-automatico-1017994001,2022-05-04,,ce,2020
1008452113,Hyundai HR carroceria de madeira ,75.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 55.000,"Fortaleza, Parquelândia - DDD 85","Hoje, 11:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hr-carroceria-de-madeira-1008452113,2022-05-04,,ce,2010
1022225247,HR-V EXL 1.8 CVT 2020 OPORTUNIDADE APENAS 22.086KM,22.086 km  |  Câmbio: Automático  |  Flex  |  ,R$ 128.900,"Fortaleza, Cocó - DDD 85","Hoje, 11:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hr-v-exl-1-8-cvt-2020-oportunidade-apenas-22-086km-1022225247,2022-05-04,,ce,2020
1027976158,Onix Lt,44.700 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.800,"Fortaleza, Centro - DDD 85","Hoje, 11:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1027976158,2022-05-04,,ce,2018
1021504867,Renault KWID ZEN 2020,44.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 46.900,"Fortaleza, Demócrito Rocha - DDD 85","Hoje, 11:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-zen-2020-1021504867,2022-05-04,,ce,2020
1027975942,Fiesta Sedan,113.500 km  |  Câmbio: Manual  |  Flex  |  ,R$ 22.000,"Fortaleza, Monte Castelo - DDD 85","Hoje, 11:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-sedan-1027975942,2022-05-04,,ce,2012
1027974834,Prisma LTZ 2019,53.000 km  |  Câmbio: Manual  |  Flex  |  ,,"Fortaleza, Sapiranga-Coité - DDD 85","Hoje, 11:12",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-2019-1027974834,2022-05-04,,ce,2019
1027250650,POLO 17/18 - NOV - 16.500 KM - COMPLETO DE FÁBRICA ,16.500 km  |  Câmbio: Manual  |  Flex  |  ,R$ 61.000,"Fortaleza, Meireles - DDD 85","Hoje, 11:12",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-17-18-nov-16-500-km-completo-de-fabrica-1027250650,2022-05-04,,ce,2017
1027974555,Fiat Strada / CB simples / ano 2017 / completo / estado de zero /,86.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 53.900,"Fortaleza, Guararapes - DDD 85","Hoje, 11:11",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-cb-simples-ano-2017-completo-estado-de-zero-1027974555,2022-05-04,,ce,2017
1000035342,VW / UP TAKE,70.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 39.500,"Fortaleza, Parquelândia - DDD 85","Hoje, 11:11",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-up-take-1000035342,2022-05-04,,ce,2016
1027974150,Hilux SW4 Diesel 7 lugares,160.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 119.900,"Sobral, Junco - DDD 88","Hoje, 11:11",https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-diesel-7-lugares-1027974150,2022-05-04,,ce,2010
1027973665,HR ,0 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 59.900,"Maracanaú, Luzardo Viana - DDD 85","Hoje, 11:10",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hr-1027973665,2022-05-04,,ce,2010
1027973593,Gol 1.6 2017/2018 37.000km,37.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 45.000,"Fortaleza, Fátima - DDD 85","Hoje, 11:10",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-1-6-2017-2018-37-000km-1027973593,2022-05-04,,ce,2018
1009609318,Hilux Sw4 2.8 4x4 Diesel - 1995 - Japonesa,169.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 38.000,"Fortaleza, Joaquim Távora - DDD 85","Hoje, 11:09",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2-8-4x4-diesel-1995-japonesa-1009609318,2022-05-04,,ce,1995
1027972685,Corolla 2019,48.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 105.890,"Fortaleza, Demócrito Rocha - DDD 85","Hoje, 11:09",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-2019-1027972685,2022-05-04,,ce,2019
1027972343,Celta ,95.000.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 28.000,"Fortaleza, Jóquei Clube - DDD 85","Hoje, 11:08",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-1027972343,2022-05-04,,ce,
1027972046,RENAULT LOGAN EXP 1.6 2017 COMPLETO ,67 km  |  Câmbio: Manual  |  Flex  |  ,R$ 47.900,"Fortaleza, Prefeito José Walter - DDD 85","Hoje, 11:08",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-exp-1-6-2017-completo-1027972046,2022-05-04,,ce,2017
1027971728,COROLA XEI DE GARAGEM IMPECÁVEL ,78.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 85.000,Eusébio - DDD 85,"Hoje, 11:07",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corola-xei-de-garagem-impecavel-1027971728,2022-05-04,,ce,2015
1027971582,PRISMA LTZ 1.4 2018,39.900 km  |  Câmbio: Manual  |  Flex  |  ,R$ 65.990,"Fortaleza, Granja Portugal - DDD 85","Hoje, 11:07",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-1-4-2018-1027971582,2022-05-04,,ce,2018
1020647597,Fiat UNO DRIVE 1.0 3cil 2018,62.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 42.900,"Fortaleza, Guararapes - DDD 85","Hoje, 11:07",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-drive-1-0-3cil-2018-1020647597,2022-05-04,,ce,2018
1027970593,Celta super ,172.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 0,Juazeiro do Norte - DDD 88,"Hoje, 11:06",https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/celta-super-1027970593,2022-05-04,,ce,2001
1027970487,"FOX 1.6 TREND 2013, COMPLETO, 64.000 KM,AIR BAG,EXTRA ",64.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 33.500,"Fortaleza, Parque Araxá - DDD 85","Hoje, 11:06",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-1-6-trend-2013-completo-64-000-km-air-bag-extra-1027970487,2022-05-04,,ce,2013
1027970420,Toyota Hilux Sw4 Diamond JMG,250 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 479.900,"Fortaleza, Edson Queiroz - DDD 85","Hoje, 11:06",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-diamond-jmg-1027970420,2022-05-04,,ce,2022
1027969411,Palio 2014 - completo,112.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 28.500,"Fortaleza, Fátima - DDD 85","Hoje, 11:05",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2014-completo-1027969411,2022-05-04,,ce,2014
1022367223,CHEVROLET S10 LS 2017,139.912 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 145.000,"Fortaleza, Novo Mondubim - DDD 85","Hoje, 11:05",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-ls-2017-1022367223,2022-05-04,,ce,2017
1027969061,Corolla 2017 XEI,68.000 km  |  Câmbio: Automático  |  ,R$ 94.950,"Fortaleza, Parquelândia - DDD 85","Hoje, 11:04",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-2017-xei-1027969061,2022-05-04,,ce,2017
1003400009,HB20S 1.6 Comfort Plus Manual 2017,50.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 63.700,"Fortaleza, Guararapes - DDD 85","Hoje, 11:04",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-6-comfort-plus-manual-2017-1003400009,2022-05-04,,ce,
