ID,TITULO,INFOS,VALOR,LOCAL,DATA_ANUNCIO,LINK,DATA_COLETA_METADADOS,DATA_COLETA_COMPLETA,UF,Ano
1011682909,JEEP COMPASS 2.0 16V FLEX LONGITUDE AUTOMÁTICO,66.248 km  |  Câmbio: Automático  |  Flex  |  ,R$ 119.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:25",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-16v-flex-longitude-automatico-1011682909,2022-05-04,,df,2018
1028162358,Honda Fit LX 1.4 2013 Manual,119.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 43.900,"Brasília, Taguatinga Sul (Taguatinga) - DDD 61","Hoje, 18:25",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-1-4-2013-manual-1028162358,2022-05-04,,df,2013
1028162338,Vendo troco palio wekeend muito nova,212.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 26.900,"Brasília, Setor Habitacional Vicente Pires - DDD 61","Hoje, 18:24",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-troco-palio-wekeend-muito-nova-1028162338,2022-05-04,,df,2009
1016085393,PULSE DRIVE 1.0 TURBO TF200,0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 109.990,"Brasília, Asa Norte - DDD 61","Hoje, 18:23",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pulse-drive-1-0-turbo-tf200-1016085393,2022-05-04,,df,2022
1028162029,Palio Celebration Completo menos ar,110.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 27.900,"Brasília, Areal (Águas Claras) - DDD 61","Hoje, 18:23",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-celebration-completo-menos-ar-1028162029,2022-05-04,,df,2014
1007730644,Jeep Renegade 2021 1.8 16v flex longitude 4p automático,41.415 km  |  Câmbio: Automático  |  Flex  |  ,R$ 102.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:22",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-2021-1-8-16v-flex-longitude-4p-automatico-1007730644,2022-05-04,,df,2021
1017258417,FORD RANGER 3.2 LIMITED 4X4 CD 20V DIESEL 4P AUTOMÁTICO,0 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 298.990,"Brasília, Asa Norte - DDD 61","Hoje, 18:22",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-3-2-limited-4x4-cd-20v-diesel-4p-automatico-1017258417,2022-05-04,,df,2022
1001890958,FIAT GRAND SIENA 1.4 MPI ATTRACTIVE 8V FLEX 4P MANUAL,54.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.900,"Brasília, Núcleo Rural Hortigranjeiro de Santa Maria - DDD 61","Hoje, 18:22",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-1-4-mpi-attractive-8v-flex-4p-manual-1001890958,2022-05-04,,df,2020
990294767,HYUNDAI TUCSON 2.0 GLS FLEX 4P AUT 2015,115.897 km  |  Câmbio: Automático  |  Flex  |  ,R$ 58.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:22",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-2-0-gls-flex-4p-aut-2015-990294767,2022-05-04,,df,2015
965234992,VOLKSWAGEN T-Cross Highline 1.4 TSI Flex 16V 5p Aut 2021,34.617 km  |  Câmbio: Automático  |  Flex  |  ,R$ 143.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:22",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-t-cross-highline-1-4-tsi-flex-16v-5p-aut-2021-965234992,2022-05-04,,df,2021
1028161567,Civic 2.0 EXR  16v top ,142.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 83.900,"Brasília, Taguatinga Norte (Taguatinga) - DDD 61","Hoje, 18:22",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/civic-2-0-exr-16v-top-1028161567,2022-05-04,,df,2016
1028161409,C4 Cactus 2019 com 28.900 kms,28.900 km  |  Câmbio: Manual  |  ,R$ 79.900,"Brasília, Asa Norte - DDD 61","Hoje, 18:21",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c4-cactus-2019-com-28-900-kms-1028161409,2022-05-04,,df,2019
847035840,Veículo em Preparação,0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 145.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:21",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/veiculo-em-preparacao-847035840,2022-05-04,,df,2022
980468380,Jeep Renegade longitude Flex 2018  ,66.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 85.900,"Brasília, Setor de Habitações Individuais Sul - DDD 61","Hoje, 18:21",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-flex-2018-980468380,2022-05-04,,df,2018
1011461874,Fiat 500 Cabrio  2014/2014  70.000 revisado,70.000 km  |  Câmbio: Semi-Automático  |  Flex  |  ,R$ 64.900,"Brasília, Setor de Habitações Individuais Sul - DDD 61","Hoje, 18:21",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-500-cabrio-2014-2014-70-000-revisado-1011461874,2022-05-04,,df,
912463580,Fit LX 2009/2010 automático ,167.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 42.990,"Brasília, Taguatinga Norte (Taguatinga) - DDD 61","Hoje, 18:21",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fit-lx-2009-2010-automatico-912463580,2022-05-04,,df,2010
998165665,Hyundai Tucson GLS 1.6 T-GDI (Aut),59.274 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 136.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:20",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-tucson-gls-1-6-t-gdi-aut-998165665,2022-05-04,,df,
1013376983,PARATI 2008/2009 1.6 MI SURF 8V FLEX 4P MANUAL G.IV,106.529 km  |  Câmbio: Manual  |  Flex  |  ,R$ 36.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:20",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/parati-2008-2009-1-6-mi-surf-8v-flex-4p-manual-g-iv-1013376983,2022-05-04,,df,2009
993343187,Jeep Compass 2.0 Longitude 4x2 (Aut) (Flex),73.973 km  |  Câmbio: Automático  |  Flex  |  ,R$ 123.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:20",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-2-0-longitude-4x2-aut-flex-993343187,2022-05-04,,df,2018
1022340263,Chevrolet Spin Activ 1.8 (Flex) (Aut),77.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 70.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:20",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-activ-1-8-flex-aut-1022340263,2022-05-04,,df,2018
1028160684,Golf sportline 2009/10 1.6,276.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 42.000,"Brasília, Taguatinga Norte (Taguatinga) - DDD 61","Hoje, 18:20",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-sportline-2009-10-1-6-1028160684,2022-05-04,,df,2009
1028160624,Punto Itália 2012,163.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 24.800,"Brasília, Ceilândia Sul (Ceilândia) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/punto-italia-2012-1028160624,2022-05-04,,df,
1028160593,FORD FIESTA 1.6 TITANIUM POWER SHIFT  2017,55.987 km  |  Câmbio: Automático  |  Flex  |  ,R$ 62.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-6-titanium-power-shift-2017-1028160593,2022-05-04,,df,2017
1028160600,FORD KA + 1.0 SE 12V FLEX 4P MANUAL 2021,54.983 km  |  Câmbio: Manual  |  Flex  |  ,R$ 56.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-se-12v-flex-4p-manual-2021-1028160600,2022-05-04,,df,2021
1028160578,FIAT CRONOS DRIVE 1.3 2020,42.159 km  |  Câmbio: Manual  |  Flex  |  ,R$ 69.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-drive-1-3-2020-1028160578,2022-05-04,,df,2020
1028160579,FIAT CRONOS DRIVE GSR 1.3 - AUT 2019,20.891 km  |  Câmbio: Automático  |  Flex  |  ,R$ 69.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-drive-gsr-1-3-aut-2019-1028160579,2022-05-04,,df,
1028160581,RENAULT KWID Zen 1.0 Flex 12V 5p 2018,62.014 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-zen-1-0-flex-12v-5p-2018-1028160581,2022-05-04,,df,2018
1028160584,FIAT CRONOS DRIVE GSR 1.3 - AUT 2019,40.891 km  |  Câmbio: Automático  |  Flex  |  ,R$ 69.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-drive-gsr-1-3-aut-2019-1028160584,2022-05-04,,df,2019
1028160586,KIA SORENTO EX 4X2 2.4 16V AUT 2012,156.988 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 63.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kia-sorento-ex-4x2-2-4-16v-aut-2012-1028160586,2022-05-04,,df,2012
1028160575,FIAT ARGO 1.3 FIREFLY FLEX DRIVE GSR 2019,20.298 km  |  Câmbio: Automático  |  Flex  |  ,R$ 69.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-1-3-firefly-flex-drive-gsr-2019-1028160575,2022-05-04,,df,
1028160576,FORD KA + 1.0 SE 12V FLEX 4P MANUAL 2021,57.988 km  |  Câmbio: Automático  |  Flex  |  ,R$ 56.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-0-se-12v-flex-4p-manual-2021-1028160576,2022-05-04,,df,2021
1021174731,Fiorino 1.3 fire flex 2013,130.500 km  |  Câmbio: Manual  |  Flex  |  ,R$ 30.000,"Brasília, Setor Norte (Gama) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiorino-1-3-fire-flex-2013-1021174731,2022-05-04,,df,
1026964806,VW POLO MCA - 1.0 MPI,13.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 70.000,"Brasília, Setor Sudoeste - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-polo-mca-1-0-mpi-1026964806,2022-05-04,,df,2021
1028160180,Fiesta sedan 2009 completo ,220.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 22.000,"Brasília, Samambaia Norte (Samambaia) - DDD 61","Hoje, 18:19",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiesta-sedan-2009-completo-1028160180,2022-05-04,,df,2009
1017766348,CITROEN C4 CACTUS FEEL 1.6 AUT 2020,53.862 km  |  Câmbio: Automático  |  Flex  |  ,R$ 83.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-c4-cactus-feel-1-6-aut-2020-1017766348,2022-05-04,,df,2020
1014851776,Ford ka 2011 completo ,95.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 23.990,"Brasília, Taguatinga Sul (Taguatinga) - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2011-completo-1014851776,2022-05-04,,df,
1028160070,Hyundai Azera ,236.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 34.800,"Brasília, Taguatinga Sul (Taguatinga) - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-azera-1028160070,2022-05-04,,df,2008
1028160070,Hyundai Azera ,236.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 34.800,"Brasília, Taguatinga Sul (Taguatinga) - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-azera-1028160070,2022-05-04,,df,2008
1026165158,FIAT PALIO ATTRACTIVE 1.0 8V FLEX MEC. 2016,118.495 km  |  Câmbio: Manual  |  Flex  |  ,R$ 40.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-attractive-1-0-8v-flex-mec-2016-1026165158,2022-05-04,,df,2016
1026210315,HYUNDAI ELANTRA GLS 1.8 16V AUT. 2012,135.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 60.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-elantra-gls-1-8-16v-aut-2012-1026210315,2022-05-04,,df,2012
1026711564,CHEVROLET S10 2.4 LTZ 4x2 CD FLEX 2013,193.659 km  |  Câmbio: Manual  |  Flex  |  ,R$ 83.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-2-4-ltz-4x2-cd-flex-2013-1026711564,2022-05-04,,df,2013
1028159940,"Onix lt 1.4 2015. Impecável barato, 75 mil km. Oportunidade ",75.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 40.000,"Brasília, Taguatinga Norte (Taguatinga) - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-4-2015-impecavel-barato-75-mil-km-oportunidade-1028159940,2022-05-04,,df,2015
1028159868,Mercedes Benz C180 CGI Classic 1.8 16V 156cv Automática 2012,100.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 70.000,"Brasília, Asa Sul - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-benz-c180-cgi-classic-1-8-16v-156cv-automatica-2012-1028159868,2022-05-04,,df,2012
1028159657,HR 2.5 Diesel Baú 2014,151.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 79.800,"Brasília, Setor Norte (Gama) - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hr-2-5-diesel-bau-2014-1028159657,2022-05-04,,df,2014
1028159640,Carro,187 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 24.400,"Brasília, Setor Habitacional Vicente Pires - DDD 61","Hoje, 18:18",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/carro-1028159640,2022-05-04,,df,2008
1028159540,FIAT CRONOS DRIVE GSR 1.3 - AUT 2019,41.981 km  |  Câmbio: Automático  |  Flex  |  ,R$ 69.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:17",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-drive-gsr-1-3-aut-2019-1028159540,2022-05-04,,df,2019
1028159529,FIAT CRONOS DRIVE GSR 1.3 - AUT 2019,21.304 km  |  Câmbio: Automático  |  Flex  |  ,R$ 69.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:17",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-cronos-drive-gsr-1-3-aut-2019-1028159529,2022-05-04,,df,
1028159531,RENAULT KWID Zen 1.0 Flex 12V 5p 2018,61.914 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:17",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-zen-1-0-flex-12v-5p-2018-1028159531,2022-05-04,,df,2018
1028159532,KIA SORENTO EX 4X2 2.4 16V AUT 2012,157.679 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 63.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:17",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kia-sorento-ex-4x2-2-4-16v-aut-2012-1028159532,2022-05-04,,df,2012
1028159506,Peugeot 208 Griffe 1.6 (Flex) (Aut),0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 109.990,"Brasília, Areal (Águas Claras) - DDD 61","Hoje, 18:17",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-griffe-1-6-flex-aut-1028159506,2022-05-04,,df,
1002265544,Prisma 1.4 ,66.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 74.990,"Brasília, Setor Leste (Gama) - DDD 61","Hoje, 18:17",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-1-4-1002265544,2022-05-04,,df,2019
1022245645,Citroën Jumpy e-Jumpy,0 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 159.990,"Brasília, Areal (Águas Claras) - DDD 61","Hoje, 18:17",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citroen-jumpy-e-jumpy-1022245645,2022-05-04,,df,
974325741,IDEA 2009/2010 1.8 MPI ADVENTURE 8V FLEX 4P MANUAL,140.670 km  |  Câmbio: Manual  |  Flex  |  ,R$ 33.990,"Brasília, Setor Leste (Gama) - DDD 61","Hoje, 18:17",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/idea-2009-2010-1-8-mpi-adventure-8v-flex-4p-manual-974325741,2022-05-04,,df,2010
1028159389,SW4   4X4   a Diesel  Automática,335 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 70.000,"Brasília, Santa Maria - DDD 61","Hoje, 18:17",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sw4-4x4-a-diesel-automatica-1028159389,2022-05-04,,df,
1028159059,GOL G6 2013 COMPLETO 1.0 COM 100 MIL KM ORIGINAIS ,100.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 31.000,"Brasília, Del Lago II (Itapoã) - DDD 61","Hoje, 18:16",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g6-2013-completo-1-0-com-100-mil-km-originais-1028159059,2022-05-04,,df,2013
978813698,HYUNDAI HB20 1.6 COMFORT PLUS 16V FLEX 4P AUTOMÁTICO,60.503 km  |  Câmbio: Automático  |  Flex  |  ,R$ 69.990,"Brasília, Asa Norte - DDD 61","Hoje, 18:16",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-plus-16v-flex-4p-automatico-978813698,2022-05-04,,df,2019
1006689584,TOYOTA COROLLA 2.0 VVT-IE FLEX XEI DIRECT SHIFT,6.210 km  |  Câmbio: Automático  |  Flex  |  ,R$ 147.990,"Brasília, Asa Norte - DDD 61","Hoje, 18:16",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2-0-vvt-ie-flex-xei-direct-shift-1006689584,2022-05-04,,df,2022
1028158610,Vendo Fiar Toro 1.8 Flex Endurance,100.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 96.000,"Brasília, Asa Norte - DDD 61","Hoje, 18:16",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiar-toro-1-8-flex-endurance-1028158610,2022-05-04,,df,2020
1016460192,FORD RANGER XLS BLACK 2.2 AUT 4X2 2022,9.500 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 208.900,"Brasília, Norte (Águas Claras) - DDD 61","Hoje, 18:16",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ranger-xls-black-2-2-aut-4x2-2022-1016460192,2022-05-04,,df,2022
998817606,VOLKSWAGEN NOVO VOYAGE 1.6 CITY 2013,72.500 km  |  Câmbio: Manual  |  Flex  |  ,R$ 41.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:16",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-novo-voyage-1-6-city-2013-998817606,2022-05-04,,df,2013
1006607324,Jeep Compass Longitude Diesel 21/21,45.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 185.900,"Brasília, Asa Norte - DDD 61","Hoje, 18:16",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-longitude-diesel-21-21-1006607324,2022-05-04,,df,2021
1028158467,Celta 1.0 conservado sem marcas de uso ,87.389 km  |  Câmbio: Manual  |  Flex  |  ,R$ 20.000,"Brasília, Ceilândia Centro (Ceilândia) - DDD 61","Hoje, 18:16",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-1-0-conservado-sem-marcas-de-uso-1028158467,2022-05-04,,df,2012
1007146818,Punto 1.4 completo vendo troco e financio ,1 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 37.900,"Brasília, Ceilândia Norte (Ceilândia) - DDD 61","Hoje, 18:16",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/punto-1-4-completo-vendo-troco-e-financio-1007146818,2022-05-04,,df,2013
975785103,Nissan Frontier 2.3 CD Turbo Attack TDI Auto 4x4,23.145 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 221.900,"Brasília, Setor Habitacional Taquari (Lago Norte) - DDD 61","Hoje, 18:15",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-frontier-2-3-cd-turbo-attack-tdi-auto-4x4-975785103,2022-05-04,,df,2021
952592009,Volkswagen Taos Comfortline 1.4 TSI (Aut) (Flex),0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 168.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:15",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-taos-comfortline-1-4-tsi-aut-flex-952592009,2022-05-04,,df,2022
983187997,Volkswagen Gol 1.0 12v (Flex),0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 73.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 18:15",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-gol-1-0-12v-flex-983187997,2022-05-04,,df,2022
1028157706,Linea HLX 1.9 dualogic ,186.810 km  |  Câmbio: Automático  |  Flex  |  ,R$ 25.000,"Brasília, Paranoá - DDD 61","Hoje, 18:15",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/linea-hlx-1-9-dualogic-1028157706,2022-05-04,,df,2010
1028157694,Focus Titanium Plus 2.0 completo com teto solar e automático,101.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 66.900,"Brasília, Asa Norte - DDD 61","Hoje, 18:15",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/focus-titanium-plus-2-0-completo-com-teto-solar-e-automatico-1028157694,2022-05-04,,df,2016
1028157604,Uno 1.4 Way Flex 2014 ,175.321 km  |  Câmbio: Manual  |  Flex  |  ,R$ 29.900,"Brasília, Asa Sul - DDD 61","Hoje, 18:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-1-4-way-flex-2014-1028157604,2022-05-04,,df,2014
1027670477,Golf exclusivo montado ,20 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 49.000,"Brasília, Taguatinga Norte (Taguatinga) - DDD 61","Hoje, 18:14",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-exclusivo-montado-1027670477,2022-05-04,,df,2001
1028156589,Honda Civic EX 2017,107.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 97.900,"Brasília, Setor Norte (Planaltina) - DDD 61","Hoje, 18:13",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-ex-2017-1028156589,2022-05-04,,df,2017
991888348,Mercedes C-250 Coupe 2016,64.500 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 198.990,"Brasília, Candangolândia - DDD 61","Hoje, 18:12",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-c-250-coupe-2016-991888348,2022-05-04,,df,2016
1028156243,SAVEIRO 2011/2011 1.6 CROSS CE 8V FLEX 2P MANUAL,197.526 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.900,"Brasília, Ceilândia Norte (Ceilândia) - DDD 61","Hoje, 18:12",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2011-2011-1-6-cross-ce-8v-flex-2p-manual-1028156243,2022-05-04,,df,2011
